input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Test+de+Alcoholismo+M%C3%A1laga/data=!4m7!3m6!1s0xd72f7d7bb724a89:0xde6c2c77c58d6b73!8m2!3d36.7137671!4d-4.4397731!16s%2Fg%2F11fpqqlvtq!19sChIJiUpyu9f3cg0Rc2uNxXcsbN4?authuser=0&hl=es&rclk=1,Test de Alcoholismo Málaga,Centro de rehabilitación,"C. Horacio Lengo, 16, Entreplanta, Oficina 3, Cruz de Humilladero, 29006 Málaga","{""domingo"":[""Cerrado""],""jueves"":[""8:00–20:00""],""lunes"":[""8:00–20:00""],""martes"":[""8:00–20:00""],""miércoles"":[""8:00–20:00""],""sábado"":[""Cerrado""],""viernes"":[""8:00–20:00""]}",{},,951 57 72 79,PH76+G3 Málaga,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.713767,-4.439773,16027234066831862643,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rRuTL7IffOUM7RUHEz2hPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.610275&pitch=0&thumbfov=100,Europe/Madrid,,0xd72f7d7bb724a89:0xde6c2c77c58d6b73,ChIJiUpyu9f3cg0Rc2uNxXcsbN4,"[{""title"":""Todas"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rRuTL7IffOUM7RUHEz2hPg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=84.610275\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rRuTL7IffOUM7RUHEz2hPg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=84.610275\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Test de Alcoholismo Málaga (propietario)"",""link"":""""}","{""borough"":""Cruz de Humilladero"",""street"":""C. Horacio Lengo, 16, Entreplanta, Oficina 3"",""city"":""Málaga"",""postal_code"":""29006"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Better2Know+Malaga/data=!4m7!3m6!1s0xd72f7950334a891:0xea07465a0709728!8m2!3d36.7178863!4d-4.4321788!16s%2Fg%2F11gyyzmb97!19sChIJkag0A5X3cg0RKJdwoGV0oA4?authuser=0&hl=es&rclk=1,Better2Know Malaga,,"C. Compositor Lehmberg Ruiz, 10 - Bajo, Distrito Centro, 29007 Málaga","{""domingo"":[""Cerrado""],""jueves"":[""9:00–17:00""],""lunes"":[""9:00–17:00""],""martes"":[""9:00–17:00""],""miércoles"":[""9:00–17:00""],""sábado"":[""Cerrado""],""viernes"":[""9:00–17:00""]}",{},https://www.better2know.com/es-es/clinics/malaga,800 810 063,PH99+54 Málaga,1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",36.717886,-4.432179,1053970292636948264,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vJhADGyR0UvuChhDTZ-doQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.5560812&pitch=0&thumbfov=100,Europe/Madrid,,0xd72f7950334a891:0xea07465a0709728,ChIJkag0A5X3cg0RKJdwoGV0oA4,"[{""title"":""Todas"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vJhADGyR0UvuChhDTZ-doQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=1.5560812\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vJhADGyR0UvuChhDTZ-doQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=1.5560812\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.better2know.es/clinics/es/book-online/choose-clinic"",""source"":""better2know.es""}]","{""link"":"""",""source"":""""}","{""id"":""115765786171805227365"",""name"":""Better2Know Malaga (propietario)"",""link"":""https://www.google.com/maps/contrib/115765786171805227365""}","{""borough"":""Distrito Centro"",""street"":""C. Compositor Lehmberg Ruiz, 10 - Bajo"",""city"":""Málaga"",""postal_code"":""29007"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true}]},{""id"":""amenities"",""name"":""Servicios"",""options"":[{""name"":""Aseos"",""enabled"":true}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Se recomienda pedir cita"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos con móvil vía NFC"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true}]}]","[{""Name"":""Beatriz Márquez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVb8ifFpJQayyyE7H36SsoVD39SjTpD56BydhhagYzW5fPJYvlyIg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Destacar la profesionalidad, el buen hacer , la simpatía y sobre todo calidad humana, de dos profesionales del centro de Compositor Lemberg que son Sonia y Lina , sin duda su trato y trabajo hacen que un centro como este tenga cada vez más prestigio , gracias por todo siempre."",""Images"":null,""When"":""""}]",null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Vithas+Centro+M%C3%A9dico+Rinc%C3%B3n+de+la+Victoria/data=!4m7!3m6!1s0xd725a845c608e75:0x2cd7cd78f5d4ef67!8m2!3d36.7134383!4d-4.2683481!16s%2Fg%2F1td7dhtm!19sChIJdY5gXIRacg0RZ-_U9XjN1yw?authuser=0&hl=es&rclk=1,Vithas Centro Médico Rincón de la Victoria,Centro médico,"Av. de la Torre, 15, 29730 Torre de Benagalbón, Málaga","{""jueves"":[""8:00–21:00""]}",{},https://vithas.es/centro/vithas-centro-medico-rincon-de-la-victoria/,951 00 01 00,PP7J+9M Torre de Benagalbón,0,3.100000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.713438,-4.268348,3231277177065762663,,,,https://lh3.googleusercontent.com/p/AF1QipNraHGJEBNbtf8xMp0rbYTXIGORiKORH-qwpUi8=w426-h240-k-no,Europe/Madrid,,0xd725a845c608e75:0x2cd7cd78f5d4ef67,ChIJdY5gXIRacg0RZ-_U9XjN1yw,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""106473511120102609625"",""name"":""Vithas Centro Médico Rincón de la Victoria (propietario)"",""link"":""https://www.google.com/maps/contrib/106473511120102609625""}","{""borough"":"""",""street"":""Av. de la Torre, 15"",""city"":""Torre de Benagalbón"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Asientos adaptados sillas de ruedas"",""enabled"":false}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/The+Test+-+Cl%C3%ADnica+de+Salud+Masculina/data=!4m7!3m6!1s0xd72f7e4b71122bb:0x16b92a8b641e8ac6!8m2!3d36.7166023!4d-4.4314063!16s%2Fg%2F11vc0t8dqt!19sChIJuyIRt-T3cg0RxooeZIsquRY?authuser=0&hl=es&rclk=1,The Test - Clínica de Salud Masculina,Clínica andrológica,"Av. de Andalucía, 13, Distrito Centro, 29002 Málaga","{""jueves"":[""9:00–21:00""]}",{},https://thetest.es/,951 82 95 42,PH89+JC Málaga,0,4.100000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.716602,-4.431406,1637386717694429894,,,,https://lh3.googleusercontent.com/p/AF1QipM8zqpWmpSmPMyUFZkNO_DootEBaydjB1H_bM5h=w408-h306-k-no,Europe/Madrid,,0xd72f7e4b71122bb:0x16b92a8b641e8ac6,ChIJuyIRt-T3cg0RxooeZIsquRY,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""111019221666657331698"",""name"":""The Test - Clínica de Salud Masculina (propietario)"",""link"":""https://www.google.com/maps/contrib/111019221666657331698""}","{""borough"":""Distrito Centro"",""street"":""Av. de Andalucía, 13"",""city"":""Málaga"",""postal_code"":""29002"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Test+Empresa/data=!4m7!3m6!1s0xd7259ce67db4527:0xe0a1bbf58ecf0490!8m2!3d36.7239118!4d-4.3822646!16s%2Fg%2F11yy1155kt!19sChIJJ0XbZ85Zcg0RkATPjvW7oeA?authuser=0&hl=es&rclk=1,Test Empresa,,"P.º Cerrado de Calderón, Málaga-Este, 29018 Málaga",{},{},,,PJF9+H3 Málaga,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.723912,-4.382265,16186425199083586704,,,,,Europe/Madrid,,0xd7259ce67db4527:0xe0a1bbf58ecf0490,ChIJJ0XbZ85Zcg0RkATPjvW7oeA,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Test Empresa (propietario)"",""link"":""""}","{""borough"":""Málaga-Este"",""street"":""P.º Cerrado de Calderón"",""city"":""Málaga"",""postal_code"":""29018"",""state"":""Málaga"",""country"":""ES""}",null,[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Instituto+de+Fertilidad+Cl%C3%ADnica+Rinc%C3%B3n+S.L./data=!4m7!3m6!1s0xd725a84f228fe5f:0x3a14eabe96e57238!8m2!3d36.7127183!4d-4.2661497!16s%2Fg%2F11gcx_pmsk!19sChIJX_4o8oRacg0ROHLllr7qFDo?authuser=0&hl=es&rclk=1,Instituto de Fertilidad Clínica Rincón S.L.,Clínica de reproducción asistida,"Av. de la Torre, 24, 29730 Torre de Benagalbón, Málaga","{""domingo"":[""8:00–14:00""],""jueves"":[""8:00–14:00""],""lunes"":[""8:00–14:00""],""martes"":[""8:00–14:00""],""miércoles"":[""8:00–14:00""],""sábado"":[""8:00–14:00""],""viernes"":[""8:00–14:00""]}",{},http://www.rinconfertilidad.com/,900 525 248,PP7M+3G Torre de Benagalbón,41,4.200000,"{""1"":6,""2"":3,""3"":0,""4"":0,""5"":32}",36.712718,-4.266150,4185228058030338616,,,,https://lh3.googleusercontent.com/p/AF1QipOqbNVxx7hngKP7nSybUsSkY9gZJy6C2AlKR7vr=w408-h272-k-no,Europe/Madrid,,0xd725a84f228fe5f:0x3a14eabe96e57238,ChIJX_4o8oRacg0ROHLllr7qFDo,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOqbNVxx7hngKP7nSybUsSkY9gZJy6C2AlKR7vr=w447-h298-k-no""},{""title"":""Del propietario"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMaDKDG7TfuXvSePB9HdA0nZGwAb-PnWZuVN_FV=w447-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aHMUwhaqnDCAhLZbIMQJmA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=142.6257\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""101587542956540057952"",""name"":""Instituto de Fertilidad Clínica Rincón S.L. (propietario)"",""link"":""https://www.google.com/maps/contrib/101587542956540057952""}","{""borough"":"""",""street"":""Av. de la Torre, 24"",""city"":""Torre de Benagalbón"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true}]},{""id"":""amenities"",""name"":""Servicios"",""options"":[{""name"":""Aseos"",""enabled"":true}]},{""id"":""planning"",""name"":""Planificación"",""options"":[{""name"":""Se recomienda pedir cita"",""enabled"":true}]},{""id"":""payments"",""name"":""Pagos"",""options"":[{""name"":""Pagos con móvil vía NFC"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":true},{""name"":""Tarjetas de débito"",""enabled"":true},{""name"":""Tarjetas de crédito"",""enabled"":false}]}]","[{""Name"":""milka marvakova"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLGa6gq9-4NaOCXlrV8QPIrRyz_bFQ4UwFxua-8QImKJ4t2SQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Yo y mi marido queremos agradecer a todo el equipo de la clínica por haber hecho realidad nuestro deseo de ser padres. En particular la doctora Pascual que nos guió durante todo el proceso con amabilidad y profesionalidad.\nMuchísimas gracias a tod@s. 🙂"",""Images"":null,""When"":""""},{""Name"":""Irina González"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIq1grHmGOhN7P7hEMFTW5O32dtlFLR8oisuQvE-BLoSa7_vg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""He recibido un increíble trato por cada personal de este centro , han estado pendiente de que estuviera al tanto de todo el procedimiento adecuadamente , tanto personal médico como no médico han sabido tratarme con cercanía y profesionalidad.\nEn los procedimientos médicos me he sentido muy bien atendida y con siempre con las precauciones adecuadas.\nEn el asesoramiento por parte de Carmen un increíble trato , con todas las dudas y posibles confusiones explicadas\nRecomiendo totalmente esta clínica para cada uno de sus tratamientos."",""Images"":null,""When"":""""},{""Name"":""Victoria Ortiz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIqwzRaMCA-1hhhj1PZIKQTdmP5caQD4sZC5TxAWESFu10VxA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Lo recomiendo al 100%. Mi experiencia en la seguridad social de Jaén fue nefasta pero decidi darme otra oportunidad y cuando vine a esta clínica,  en la primera consulta me explicaron el problema que tenía ( Lo cual ningún médico antes en 3 ciclos me habían explicado) después de la explicación, me hice 1 tratamiento,  me operé mi problema,  me hicieron la transferencia del embrión y actualmente estoy embarazada de un niño que esperamos con muchísimas ganas y todo gracias a ellos que nos han tratado y nos han ayudado de maravilla. ¡Son un equipo extraordinario!"",""Images"":null,""When"":""""},{""Name"":""Celia Calderón"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWWZc4u64PQEfBHO5tfvVRgnagvckLRdIT7Wa079wAEiLEoOjPD=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""El mejor centro de Málaga. Absolutamente todo el personal te trata con cercanía y cariño, todo tratamiento te es explicado claramente y con seguimientos prácticamente diarios ya sea vía Whatsapp o presencial. Cada caso es estudiado con paciencia y siempre están dispuestos a ayudarte con todo. Las doctoras son unas profesionales de pies a cabeza, pero hay que resaltar también a las enfermeras y a todo el personal en general. En especial a Carmen, que siempre está allí con una sonrisa y se preocupa tanto antes como después de absolutamente todo, es imposible no cogerle cariño.\nEn general una experiencia de 10 en todos los ámbitos."",""Images"":null,""When"":""""},{""Name"":""Rebeca Rico"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJe15k3Cw6ur4aBGrcfk4M0bYwGLwotOvYQuuVZ_EpuHIpCMQ=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Han hecho mi sueño realidad. El equipo es maravilloso y siempre ha estado disponible cuando lo he necesitado. Lola, Carolina y María, el equipo médico que me ha tratado y que me ha llevado de la mano con tanto esmero; Esther la directiva al frente de cualquier eventualidad; el equipo de embriología que el día de la transferencia sientes la importancia de su trabajo; las auxiliares que con tanto cariño se dirigen a ti…\nEl tratamiento es costoso, pero te dan facilidades y al final merece la pena. Los recomiendo al 100%, no solo por resultados (yo vine por una amiga que también se hizo un tratamiento y ahora es mamá), sino por la sensibilidad de todas ellas."",""Images"":null,""When"":""""},{""Name"":""Rad Garcia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLNM8XlkCUK0Xb2BrPQXjuJBFf7tNPPo9LZozueAj3JAYOADQ=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Instituto de Fertilidad Rincón este centro no es confiable. Nos sometimos a FIV varias veces y no obtuvimos resultados. No recomiendo esta institución a nadie...!"",""Images"":null,""When"":""""},{""Name"":""Eva Viruel Ortiz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXXO8m8pl6Hhcmy0ZyDCuWiAaWHjsy-tNY-Zpu_L9K0-Yho8mo=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""No tengo palabras para agradecer a Carolina Monedero el trato hacia nosotras, ya hicimos hace 4 años un tratamiento con ella y ahora estamos en proceso del segundo, el trato es inmejorable y la profesionalidad de 10, cada una de ellas que trabajan ayí son maravillosas, desde todas las doctoras, las enfermeras y hasta recepción, a cada persona que me pregunta le recomiendo clinica rincón fertilidad, por su manera de trabajar pero sobre todo por lo buena persona que es Carolina. También he coincidido con María  y lo mismo puedo decir de ella, ojalá no tenga que volver a otro tratamiento porque significaría que este ha funcionado, pero os recomendaré siempre!"",""Images"":null,""When"":""""},{""Name"":""Marta Soler Muñoz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKdi-beW-94UrQjpuNbvI88gZ4fzaPoMZbt6N4pRHZd1KQMSQ=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""No hay duda de que sois muy buenos en vuestra labor, pero me quedé fatal cuando me comunicásteis, a través de una llamada de teléfono, que mi reserva ovárica era muy baja y que me replantease la ovodinación. En ese momento se me vino el mundo encima, tanto por la noticia, como la manera de comunicarme el diagnóstico.\nDespués de un año de tratamiento psicológico y haber despertado de mi letargo, me he atrevido a contar mi experiencia.\nHe estado en otra clínica y, aunque el diagnóstico ha sido el mismo que me dísteis vosotros, las  maneras de comunicar y explicar las cosas han sido muy diferentes ."",""Images"":null,""When"":""""}]",null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Administraci%C3%B3n+de+Loter%C3%ADa+N+2/data=!4m7!3m6!1s0xd725a7b20cca32b:0x4fcf1d3aa23e70d2!8m2!3d36.7148985!4d-4.2817825!16s%2Fg%2F1hc4p9dgd!19sChIJK6PMIHtacg0R0nA-ojodz08?authuser=0&hl=es&rclk=1,Administración de Lotería N 2,Administración de loterías,"Av. del Mediterráneo, 147, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""9:30–14:00"",""17:00–20:30""]}",{},,952 40 88 99,PP79+X7 Rincón de la Victoria,0,3.900000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.714898,-4.281782,5750847386842722514,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-JduWkC_K55iiSyxUA-mcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.605495&pitch=0&thumbfov=100,Europe/Madrid,,0xd725a7b20cca32b:0x4fcf1d3aa23e70d2,ChIJK6PMIHtacg0R0nA-ojodz08,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Administración de Lotería N 2 (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Av. del Mediterráneo, 147"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Centro+De+Salud+Rinc%C3%B3n+de+la+Victoria/data=!4m7!3m6!1s0xd725a702268d579:0x54f39621f7686c3e!8m2!3d36.7153933!4d-4.2860233!16s%2Fg%2F1v1kr6d0!19sChIJedVoInBacg0RPmxo9yGW81Q?authuser=0&hl=es&rclk=1,Centro De Salud Rincón de la Victoria,Centro de salud,"Av. del Mediterráneo, 115, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""8:00–20:00""]}",{},,951 92 40 32,PP87+5H Rincón de la Victoria,0,2.100000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.715393,-4.286023,6121401391155539006,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlscyCoIHs60uOD_CTiHkKmPPi0rFAIEtpqnT8GjTXTBCnyje5mtKKA766kurWRFvNqSseVa_X6TAVg8cda5JJ1RlsCg05QivgpUJlqkgaNrW5ihle_vZarVJxaggFyhs7fo20=w408-h725-k-no,Europe/Madrid,,0xd725a702268d579:0x54f39621f7686c3e,ChIJedVoInBacg0RPmxo9yGW81Q,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Centro De Salud Rincón de la Victoria (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Av. del Mediterráneo, 115"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Laboratorio+Bioclon/data=!4m7!3m6!1s0xd7259cece3861a7:0xd78fdb3f04e30605!8m2!3d36.7210084!4d-4.3578068!16s%2Fg%2F1tg_hdk9!19sChIJp2E4zs5Zcg0RBQbjBD_bj9c?authuser=0&hl=es&rclk=1,Laboratorio Bioclon,Laboratorio de análisis clínicos,"Edf El Carmen, C. Almería, 17, Of I- 3 , I, Málaga-Este, 29017 4, Málaga","{""jueves"":[""8:00–16:00""]}",{},https://bioclon.es/,952 29 46 28,PJCR+CV Málaga,0,4.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.721008,-4.357807,15532874703535539717,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXCRt8VLd13QwGhSoXCTbu89cutTFsRvYAq92u-pjRSe88jT6dx6ryVIzh-V6IkUOvZOCkpB-qF_uOGtMzfnXwraDzKQn2yXZcSgKJ7sFw4NnMjTzPcE6cG93LHFY4_C204fiJrA=w408-h306-k-no,Europe/Madrid,,0xd7259cece3861a7:0xd78fdb3f04e30605,ChIJp2E4zs5Zcg0RBQbjBD_bj9c,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115998382896885996487"",""name"":""Laboratorio Bioclon (propietario)"",""link"":""https://www.google.com/maps/contrib/115998382896885996487""}","{""borough"":""Málaga-Este"",""street"":""Edf El Carmen, C. Almería, 17, Of I- 3 , I"",""city"":""4"",""postal_code"":""29017"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":false},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":false},{""name"":""Asientos adaptados sillas de ruedas"",""enabled"":false},{""name"":""Bucle magnético asistencial"",""enabled"":false}]}]",[],null,
4801cc76-b129-4537-9cc6-0f27c3c7edb5,https://www.google.com/maps/place/Health+in+Code/data=!4m7!3m6!1s0xd72f7d7fd2fccb3:0xc66f5871c5d96495!8m2!3d36.7154139!4d-4.4134868!16s%2Fg%2F11h7qzchms!19sChIJs8wv_df3cg0RlWTZxXFYb8Y?authuser=0&hl=es&rclk=1,Health in Code,Empresa de biotecnología,"P.º de la Farola, 16, Málaga-Este, 29016 Málaga","{""jueves"":[""8:00–18:00""]}",{},http://www.healthincode.com/,963 21 23 40,PH8P+5J Málaga,0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.715414,-4.413487,14298744587598521493,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotVW6r9LpT2nhGgU9zcU5MmbE-cI_WN0rWpuGZI-fyioxFjAwocUwEZKT-vo4a5uBsI4r4cOUYm6zg32lNYU6kjWWrBdmKizd2oBv-ovnH4Qnjt1X0VxD7C0TL0t_ymK3K7WjM=w408-h544-k-no,Europe/Madrid,,0xd72f7d7fd2fccb3:0xc66f5871c5d96495,ChIJs8wv_df3cg0RlWTZxXFYb8Y,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""101955044316261037352"",""name"":""Health in Code (propietario)"",""link"":""https://www.google.com/maps/contrib/101955044316261037352""}","{""borough"":""Málaga-Este"",""street"":""P.º de la Farola, 16"",""city"":""Málaga"",""postal_code"":""29016"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
