input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruteria+Ahorramas/data=!4m7!3m6!1s0xd72f7a05a47f655:0x38ca1c91b4108e17!8m2!3d36.7233059!4d-4.4369776!16s%2Fg%2F11cmg1jdtt!19sChIJVfZHWqD3cg0RF44QtJEcyjg?authuser=0&hl=es&rclk=1,Fruteria Ahorramas,Frutería,"Pje. Aránzazu, 6, 2 B, Bailén-Miraflores, 29010 Málaga","{""jueves"":[""8:30–15:00""]}",{},,,PHF7+86 Málaga,0,3.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.723306,-4.436978,4092114623536336407,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoq0Vl7JfJwiiW3axpe8AIKjxcH3txJIw6wqKCXFFyWG3KbU-ivC1gBDKb8mdvXqmaBW_pZM7dB21zV-Zx1p4DjPpq9QFGj_gg8lm4XeYMphVS0ixjr2i_ocINsDVy9f3udQVPp=w408-h306-k-no,Europe/Madrid,,0xd72f7a05a47f655:0x38ca1c91b4108e17,ChIJVfZHWqD3cg0RF44QtJEcyjg,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Fruteria Ahorramas (propietario)"",""link"":""""}","{""borough"":""Bailén-Miraflores"",""street"":""Pje. Aránzazu, 6, 2 B"",""city"":""Málaga"",""postal_code"":""29010"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruteria+Elena/data=!4m7!3m6!1s0xd725a7aa9ebb7d5:0x478e3ff8d93294f7!8m2!3d36.7154207!4d-4.2847401!16s%2Fg%2F11ddwssssw!19sChIJ1bfrqXpacg0R95Qy2fg_jkc?authuser=0&hl=es&rclk=1,Fruteria Elena,Frutería,"Calle Córdoba, 10, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""9:00–15:00"",""17:00–20:00""]}",{},,606 76 20 78,PP88+54 Rincón de la Victoria,0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.715421,-4.284740,5156128961414206711,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweritPhhnbrdc2jOydSxO3NNd7HpgwVyBkkFPU4qEL_LEHzj7LuOrApcTlpNriF2lE91S6XJ6-ts2snsO-8zgdfzBtnt9fN4beHIbViVJJ6RcUfeCt8J4oYCRlpj02YpB4WWKjRH=w408-h544-k-no,Europe/Madrid,,0xd725a7aa9ebb7d5:0x478e3ff8d93294f7,ChIJ1bfrqXpacg0R95Qy2fg_jkc,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Fruteria Elena (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Calle Córdoba, 10"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Frutas+%26+Verduras+P%C3%A9rez+2022+S.L/data=!4m7!3m6!1s0xd725bd9f71595b9:0x3922c8d36e3e745b!8m2!3d36.715837!4d-4.273166!16s%2Fg%2F11tk7y8d3h!19sChIJuZUV99lbcg0RW3Q-btPIIjk?authuser=0&hl=es&rclk=1,Frutas & Verduras Pérez 2022 S.L,Frutería,"Camino Viejo de Vélez &, Av. Cotomar, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""8:00–15:00""]}",{},,682 30 29 52,PP8G+8P Rincón de la Victoria,0,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.715837,-4.273166,4117073819783296091,,,,https://lh3.googleusercontent.com/p/AF1QipNH_8defeDcV3huA0VvxfAWdl9o1VZQSc4tJnvU=w408-h306-k-no,Europe/Madrid,,0xd725bd9f71595b9:0x3922c8d36e3e745b,ChIJuZUV99lbcg0RW3Q-btPIIjk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""103417828727585140476"",""name"":""Frutas \u0026 Verduras Pérez 2022 S.L (propietario)"",""link"":""https://www.google.com/maps/contrib/103417828727585140476""}","{""borough"":"""",""street"":""Camino Viejo de Vélez \u0026, Av. Cotomar"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Asientos adaptados sillas de ruedas"",""enabled"":false}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruter%C3%ADa+Diego/data=!4m7!3m6!1s0xd725bd0617b0f7f:0x5342439dccc9f11!8m2!3d36.7144479!4d-4.2800308!16s%2Fg%2F11lwsh_g98!19sChIJfw97YdBbcg0REZ_M3DkkNAU?authuser=0&hl=es&rclk=1,Frutería Diego,Frutería,"29730, Av. del Mediterráneo, Local 182, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""8:30–14:30"",""17:00–20:30""]}",{},,676 31 13 00,PP79+QX Rincón de la Victoria,0,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.714448,-4.280031,374964499914727185,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxfNb1fZgx2JerMn7oZLsZV1MP3BhUwSvarHLbbb4JoqXZltgaUHKBYkknLMQ1S8O1MFxhKUKJgKlLvxRiISQPzBxRqES7Z25LW5BXajnDVnlSq7YXWjOiJtZWMsf6gO3swheu=w408-h306-k-no,Europe/Madrid,,0xd725bd0617b0f7f:0x5342439dccc9f11,ChIJfw97YdBbcg0REZ_M3DkkNAU,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""102670914906204904770"",""name"":""Frutería Diego (propietario)"",""link"":""https://www.google.com/maps/contrib/102670914906204904770""}","{""borough"":"""",""street"":""29730, Av. del Mediterráneo, Local 182"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruter%C3%ADa+Rinc%C3%B3n/data=!4m7!3m6!1s0xd725a7ac995abbd:0xe576c9f4a62b3a0!8m2!3d36.7154823!4d-4.2832507!16s%2Fg%2F11bzz2l9r1!19sChIJvauVyXpacg0RoLNiSp9sVw4?authuser=0&hl=es&rclk=1,Frutería Rincón,Comercio,"Calle Rda., 32, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""9:00–14:00"",""17:00–21:00""]}",{},,696 20 01 65,PP88+5M Rincón de la Victoria,0,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.715482,-4.283251,1033414070908400544,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj8hClhUYWO1sHvKhDnSchSiMcsQG3Diw1Ia8svffSk-ZWoMC2VJz709zqljNbJqUyGm6PhA26ZWYJfsPg4Z9_5-eMgCt4CWRfvQb43x4Z09-i6TlxaTSMQWFTQdmSsozqunl69A=w408-h295-k-no,Europe/Madrid,,0xd725a7ac995abbd:0xe576c9f4a62b3a0,ChIJvauVyXpacg0RoLNiSp9sVw4,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Frutería Rincón (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Calle Rda., 32"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Frutas+y+Hortalizas+rincogra+s.l/data=!4m7!3m6!1s0xd725a61d9358c9f:0xf9f447718da33cd8!8m2!3d36.7233074!4d-4.2746368!16s%2Fg%2F11b6p_jny8!19sChIJn4w12WFacg0R2DyjjXFH9Pk?authuser=0&hl=es&rclk=1,Frutas y Hortalizas rincogra s.l,Mayorista de frutas y hortalizas,"Ctra. Benagalbón, 29730 Rincón de la Victoria, Málaga","{""jueves"":[""6:00–14:00""]}",{},http://www.rincogra.es/,655 99 26 62,PPFG+84 Rincón de la Victoria,0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.723307,-4.274637,18011099362794618072,,,,https://lh3.googleusercontent.com/p/AF1QipMsv4MGntSzmjhu3c94WhKBkXZmtSs0oT-GmdJI=w408-h531-k-no,Europe/Madrid,,0xd725a61d9358c9f:0xf9f447718da33cd8,ChIJn4w12WFacg0R2DyjjXFH9Pk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""111178351879552457912"",""name"":""Frutas y Hortalizas rincogra s.l (propietario)"",""link"":""https://www.google.com/maps/contrib/111178351879552457912""}","{""borough"":"""",""street"":""Ctra. Benagalbón"",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruteria+Y+Alimentacion+Robles/data=!4m7!3m6!1s0xd72584a7f02adb5:0x6d23ede2551cdf16!8m2!3d36.724067!4d-4.3592821!16s%2Fg%2F11ddwsn11c!19sChIJta0Cf0pYcg0RFt8cVeLtI20?authuser=0&hl=es&rclk=1,Fruteria Y Alimentacion Robles,Comercio,"C. Villafuerte, 40, Málaga-Este, 29017 Málaga",{},{},,680 18 12 36,PJFR+J7 Málaga,0,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.724067,-4.359282,7864390930665365270,,,,https://lh3.googleusercontent.com/p/AF1QipOHa72KUF1uPN_AH9E5y2N-sRVq8H_Bv-uK3mam=w408-h544-k-no,Europe/Madrid,,0xd72584a7f02adb5:0x6d23ede2551cdf16,ChIJta0Cf0pYcg0RFt8cVeLtI20,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""114982358778397593192"",""name"":""Fruteria Y Alimentacion Robles (propietario)"",""link"":""https://www.google.com/maps/contrib/114982358778397593192""}","{""borough"":""Málaga-Este"",""street"":""C. Villafuerte, 40"",""city"":""Málaga"",""postal_code"":""29017"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aseo adaptado para sillas de ruedas"",""enabled"":true},{""name"":""Asientos adaptados sillas de ruedas"",""enabled"":true},{""name"":""Bucle magnético asistencial"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Frutas+Los+Romeros/data=!4m7!3m6!1s0xd72f7e85beef72f:0x4033eb2d22e4b2ee!8m2!3d36.7197956!4d-4.4095474!16s%2Fg%2F11cnsf32y6!19sChIJL_fuW-j3cg0R7rLkIi3rM0A?authuser=0&hl=es&rclk=1,Frutas Los Romeros,Frutería,"C. Maestranza, 15, Málaga-Este, 29016 Málaga","{""jueves"":[""7:00–21:00""]}",{},http://www.frutaslosromeros.com/,952 22 36 16,PH9R+W5 Málaga,0,4.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.719796,-4.409547,4626299821331100398,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocFz07MEANUNTi5EhTXi9Vw1XTypy4oVZAWbc7NWUCEdnrYHrO4LUirWLl_AgbADofdgxINVaPNWi9vQpfdoBI2A8ABzgRiAKo_gHraKyImwCzJFkrBCBjSljpXYeRlR11wgAnp0NvPucX=w408-h725-k-no,Europe/Madrid,,0xd72f7e85beef72f:0x4033eb2d22e4b2ee,ChIJL_fuW-j3cg0R7rLkIi3rM0A,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Frutas Los Romeros (propietario)"",""link"":""""}","{""borough"":""Málaga-Este"",""street"":""C. Maestranza, 15"",""city"":""Málaga"",""postal_code"":""29016"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruter%C3%ADa+Hnos.+Paniagua/data=!4m7!3m6!1s0xd725a7ad93a7981:0xc7829816877ac1bb!8m2!3d36.7149584!4d-4.2822687!16s%2Fg%2F11c2pmfb2q!19sChIJgXk62Xpacg0Ru8F6hxaYgsc?authuser=0&hl=es&rclk=1,Frutería Hnos. Paniagua,Frutería,"29730 Rincón de la Victoria, Málaga","{""jueves"":[""8:00–15:00""]}",{},,608 07 72 13,PP79+X3 Rincón de la Victoria,0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.714958,-4.282269,14376220183049716155,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqn-7jHnMcaC5L4SIOZSOqLnLf_7jnxxn7TkXLuqbbI5NWqwZTQ6fYHiDZa_pXbGZN-OStQZiX3YN953HTFBlxTl8Y5MPJJUJnOjtkgW0x3edY2gn5s7rqPDblOcZsfJY1svV2uMfy7qYBW=w408-h306-k-no,Europe/Madrid,,0xd725a7ad93a7981:0xc7829816877ac1bb,ChIJgXk62Xpacg0Ru8F6hxaYgsc,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""103670669398218284470"",""name"":""Frutería Hnos. Paniagua (propietario)"",""link"":""https://www.google.com/maps/contrib/103670669398218284470""}","{""borough"":"""",""street"":"""",""city"":""Rincón de la Victoria"",""postal_code"":""29730"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
85e15da2-2cde-4769-8911-2a99df9c3f97,https://www.google.com/maps/place/Fruter%C3%ADa+Luis/data=!4m7!3m6!1s0xd72f7a2ae6c58fb:0xf4f38bdbe0f30d47!8m2!3d36.7219154!4d-4.4288736!16s%2Fg%2F11cms1fvk4!19sChIJ-1hsrqL3cg0RRw3z4NuL8_Q?authuser=0&hl=es&rclk=1,Frutería Luis,Frutería,"C. Jaboneros, 8, Distrito Centro, 29009 Málaga","{""jueves"":[""7:30–14:00""]}",{},,600 65 55 67,PHCC+QF Málaga,0,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.721915,-4.428874,17650605141083229511,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQk-880AIacOChJw19rZhHbGi7JR-CK9iIPPCLXMt_zsxrbS3pt-7OSZGcJ-HRAPHfnJHHHseoAd2HX23wY5C6XMsjQW-t1Rsxc_0Mcl924LiX9fK2frTZ-GAWgXd_andXdvY7=w426-h240-k-no,Europe/Madrid,,0xd72f7a2ae6c58fb:0xf4f38bdbe0f30d47,ChIJ-1hsrqL3cg0RRw3z4NuL8_Q,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""104195916451063523920"",""name"":""Frutería Luis (propietario)"",""link"":""https://www.google.com/maps/contrib/104195916451063523920""}","{""borough"":""Distrito Centro"",""street"":""C. Jaboneros, 8"",""city"":""Málaga"",""postal_code"":""29009"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
