input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Castellano/data=!4m7!3m6!1s0xd4227c61d4b20ed:0x54bf0c582ccdb3b9!8m2!3d40.3966435!4d-3.7130041!16s%2Fg%2F11cns5989g!19sChIJ7SBLHcYnQg0RubPNLFgMv1Q?authuser=0&hl=es&rclk=1,Ferretería Castellano,Ferretería,"Calle de Antonio López, 23, Carabanchel, 28019 Madrid","{""jueves"":[""9:45–14:00"",""17:00–20:15""]}",{},https://www.youtube.com/watch?v=KPy0jT6IBEE,915 69 54 34,97WP+MQ Madrid,0,3.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.396643,-3.713004,6106613192586015673,,,,https://lh3.googleusercontent.com/p/AF1QipPT7r6vbrF1WEmBoQXtBlBMbQwtnU0fCD22Whqx=w426-h240-k-no,Europe/Madrid,,0xd4227c61d4b20ed:0x54bf0c582ccdb3b9,ChIJ7SBLHcYnQg0RubPNLFgMv1Q,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""118391424184535987096"",""name"":""Ferretería Castellano (propietario)"",""link"":""https://www.google.com/maps/contrib/118391424184535987096""}","{""borough"":""Carabanchel"",""street"":""Calle de Antonio López, 23"",""city"":""Madrid"",""postal_code"":""28019"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Hiper+Ferreteria/data=!4m7!3m6!1s0xd4227ca22448f13:0x8eeb1b5cd487a3dc!8m2!3d40.393753!4d-3.7075466!16s%2Fg%2F11f_kjztgs!19sChIJE49EIsonQg0R3KOH1Fwb644?authuser=0&hl=es&rclk=1,Hiper Ferreteria,Ferretería,"Calle de Antonio López, 90, Carabanchel, 28019 Madrid","{""jueves"":[""9:00–14:00"",""17:00–20:00""]}",{},,,97VR+GX Madrid,0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.393753,-3.707547,10298355058429371356,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uafVPNCgsYdIRCYIuipN_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.6256&pitch=0&thumbfov=100,Europe/Madrid,,0xd4227ca22448f13:0x8eeb1b5cd487a3dc,ChIJE49EIsonQg0R3KOH1Fwb644,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Hiper Ferreteria (propietario)"",""link"":""""}","{""borough"":""Carabanchel"",""street"":""Calle de Antonio López, 90"",""city"":""Madrid"",""postal_code"":""28019"",""state"":""Madrid"",""country"":""ES""}",null,[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,"https://www.google.com/maps/place/Ferreter%C3%ADa+Jos%C3%A9+Antonio+Luque,+S.+L./data=!4m7!3m6!1s0xd72f7564e574799:0x5a95f334d5dd2f6!8m2!3d36.7000297!4d-4.4727866!16s%2Fg%2F11cmg1hd5q!19sChIJmUdXTlb3cg0R9tJdTTNfqQU?authuser=0&hl=es&rclk=1","Ferretería José Antonio Luque, S. L.",Ferretería,"C. París, 9, Cruz de Humilladero, 29006 Málaga",{},{},http://www.ferreluque.com/,952 24 79 30,PG2G+2V Málaga,0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.700030,-4.472787,407961915199705846,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1XfLa4djyq44BIjfLfaEuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.74527&pitch=0&thumbfov=100,Europe/Madrid,,0xd72f7564e574799:0x5a95f334d5dd2f6,ChIJmUdXTlb3cg0R9tJdTTNfqQU,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""102818461697777009680"",""name"":""Ferretería José Antonio Luque, S. L. (propietario)"",""link"":""https://www.google.com/maps/contrib/102818461697777009680""}","{""borough"":""Cruz de Humilladero"",""street"":""C. París, 9"",""city"":""Málaga"",""postal_code"":""29006"",""state"":""Málaga"",""country"":""ES""}",null,[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Antonio+Rios/data=!4m7!3m6!1s0xd72d8086e2fb783:0x9d5be59015523631!8m2!3d36.511561!4d-4.8824697!16s%2Fg%2F11xhqpm_w!19sChIJg7cvbgjYcg0RMTZSFZDlW50?authuser=0&hl=es&rclk=1,Ferretería Antonio Rios,Ferretería,"C. Virgen del Amparo, 29601 Marbella, Málaga","{""jueves"":[""9:00–13:30"",""16:30–20:00""]}",{},,952 76 48 43,G469+J2 Marbella,0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.511561,-4.882470,11338908893831116337,,,,https://lh3.googleusercontent.com/p/AF1QipOsdOoBKaBZtdlgO1ktuD6yfKr6143SHSqanqbx=w544-h240-k-no,Europe/Madrid,,0xd72d8086e2fb783:0x9d5be59015523631,ChIJg7cvbgjYcg0RMTZSFZDlW50,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""102814569289716543430"",""name"":""Ferretería Antonio Rios (propietario)"",""link"":""https://www.google.com/maps/contrib/102814569289716543430""}","{""borough"":"""",""street"":""C. Virgen del Amparo"",""city"":""Marbella"",""postal_code"":""29601"",""state"":""Málaga"",""country"":""ES""}",null,[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Antonio+Padin+Martin/data=!4m7!3m6!1s0xd43cc6fa544c1af:0x7f90101837e526ba!8m2!3d40.6340417!4d-3.5124028!16s%2Fg%2F1q5ccmdyv!19sChIJr8FEpW_MQw0RuiblNxgQkH8?authuser=0&hl=es&rclk=1,Ferretería Antonio Padin Martin,Ferretería,"Av. de la Alameda, 5, 28140 Fuente el Saz de Jarama, Madrid","{""jueves"":[""9:00–14:00""]}",{},,916 20 13 08,JFMQ+J2 Fuente el Saz de Jarama,0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.634042,-3.512403,9191864535666206394,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eLBdGQMtEjlmzSk7WRZ5tA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.60254&pitch=0&thumbfov=100,Europe/Madrid,,0xd43cc6fa544c1af:0x7f90101837e526ba,ChIJr8FEpW_MQw0RuiblNxgQkH8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Ferretería Antonio Padin Martin (propietario)"",""link"":""""}","{""borough"":"""",""street"":""Av. de la Alameda, 5"",""city"":""Fuente el Saz de Jarama"",""postal_code"":""28140"",""state"":""Madrid"",""country"":""ES""}",null,[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/L%C3%B3pez+Calvo+Torniller%C3%ADa/data=!4m7!3m6!1s0xd42262e82599f95:0x82e715356fcca363!8m2!3d40.4059339!4d-3.697727!16s%2Fg%2F1pyqfx2hv!19sChIJlZ9Zgi4mQg0RY6PMbzUV54I?authuser=0&hl=es&rclk=1,López Calvo Tornillería,Ferretería,"Cl. de José Antonio de Armona, 4, Arganzuela, 28012 Madrid","{""jueves"":[""9:00–13:30"",""16:30–20:00""]}",{},,915 27 22 68,C842+9W Madrid,0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.405934,-3.697727,9432531263803925347,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephPn80PCwWFPeOlYy6gIbdzsws3pd5CeoENA2uZtrYS29awKzSsrdS5FQhrP0ZCzQObriOTDaKQ4Jw1Aunh3IWZ4bIJ6RbSLr_gJcCFQFm84bRQeAl12U65KoOcZ1ccyLp2Eg0=w408-h306-k-no,Europe/Madrid,,0xd42262e82599f95:0x82e715356fcca363,ChIJlZ9Zgi4mQg0RY6PMbzUV54I,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""107792844962517435905"",""name"":""López Calvo Tornillería (propietario)"",""link"":""https://www.google.com/maps/contrib/107792844962517435905""}","{""borough"":""Arganzuela"",""street"":""Cl. de José Antonio de Armona, 4"",""city"":""Madrid"",""postal_code"":""28012"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Casimiro+Luque+S.L./data=!4m7!3m6!1s0xd72f7547040a4c3:0xe71a29aacea6c513!8m2!3d36.70294!4d-4.47655!16s%2Fg%2F1q5bnc9fs!19sChIJw6RAcFT3cg0RE8WmzqopGuc?authuser=0&hl=es&rclk=1,Ferretería Casimiro Luque S.L.,Proveedor de materiales de construcción,"C. la Orotava, 40, Cruz de Humilladero, 29006 Málaga","{""jueves"":[""8:00–14:00"",""16:00–18:00""]}",{},,952 04 19 90,PG3F+59 Málaga,0,4.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.702940,-4.476550,16652668385744045331,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b6IAEylgV-olhHLZ32uHGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.5260015&pitch=0&thumbfov=100,Europe/Madrid,,0xd72f7547040a4c3:0xe71a29aacea6c513,ChIJw6RAcFT3cg0RE8WmzqopGuc,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""112219062397043525716"",""name"":""Ferretería Casimiro Luque S.L. (propietario)"",""link"":""https://www.google.com/maps/contrib/112219062397043525716""}","{""borough"":""Cruz de Humilladero"",""street"":""C. la Orotava, 40"",""city"":""Málaga"",""postal_code"":""29006"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true}]}]",[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Todocerraduras/data=!4m7!3m6!1s0xd4227b55a9d4de7:0xd769215f48e63c73!8m2!3d40.3920043!4d-3.703391!16s%2Fg%2F11b6lj21jz!19sChIJ502dWrUnQg0RczzmSF8hadc?authuser=0&hl=es&rclk=1,Todocerraduras,Ferretería,"Calle de Antonio López, 101, Usera, 28026 Madrid","{""jueves"":[""8:00–21:00""]}",{},http://www.todocerraduras.com/,915 00 59 57,97RW+RJ Madrid,0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.392004,-3.703391,15521974283837783155,,,,https://lh3.googleusercontent.com/p/AF1QipP1K38YNHttHX1mxXU6kkmePOsPRu6LrSlFVKsd=w408-h391-k-no,Europe/Madrid,,0xd4227b55a9d4de7:0xd769215f48e63c73,ChIJ502dWrUnQg0RczzmSF8hadc,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""101760021245921394751"",""name"":""Todocerraduras (propietario)"",""link"":""https://www.google.com/maps/contrib/101760021245921394751""}","{""borough"":""Usera"",""street"":""Calle de Antonio López, 101"",""city"":""Madrid"",""postal_code"":""28026"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":true}]}]",[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Vulcano/data=!4m7!3m6!1s0xd72f7907b0a2405:0x5bfd5e0b4dc45fe0!8m2!3d36.7126416!4d-4.4280527!16s%2Fg%2F1tq4sf9n!19sChIJBSQKe5D3cg0R4F_ETQte_Vs?authuser=0&hl=es&rclk=1,Ferretería Vulcano,Ferretería,"Calle Salitre, 23, Distrito Centro, 29002 Málaga","{""jueves"":[""9:30–13:45"",""17:00–20:30""]}",{},,952 33 61 96,PH7C+3Q Málaga,0,3.900000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",36.712642,-4.428053,6628557629201604576,,,,https://lh3.googleusercontent.com/p/AF1QipPHJ3elEvee77_AKs_GEs5Wayts8PmaV_1dwEO-=w408-h272-k-no,Europe/Madrid,,0xd72f7907b0a2405:0x5bfd5e0b4dc45fe0,ChIJBSQKe5D3cg0R4F_ETQte_Vs,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115657606899342961032"",""name"":""Ferretería Vulcano (propietario)"",""link"":""https://www.google.com/maps/contrib/115657606899342961032""}","{""borough"":""Distrito Centro"",""street"":""Calle Salitre, 23"",""city"":""Málaga"",""postal_code"":""29002"",""state"":""Málaga"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Acceso para sillas de ruedas"",""enabled"":true},{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
a3a9ff4d-de7b-4f9a-805c-e4f8d81a0002,https://www.google.com/maps/place/Ferreter%C3%ADa+Cavero/data=!4m7!3m6!1s0xd4225f2c2e76975:0x3eda13d67172f8b6!8m2!3d40.406418!4d-3.64317!16s%2Fg%2F1xgzd28_!19sChIJdWnnwvIlQg0RtvhycdYT2j4?authuser=0&hl=es&rclk=1,Ferretería Cavero,Ferretería,"C. del Camino de los Vinateros, 127, Moratalaz, 28030 Madrid","{""jueves"":[""9:00–14:00"",""17:00–20:00""]}",{},http://www.ferreteriacavero.com/,917 51 25 22,C944+HP Madrid,0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",40.406418,-3.643170,4528954187021744310,,"Artículos de ferretería, electricidad, jardinería, saneamiento, menaje, llaves y cerrojos en tienda de barrio.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOtRH8YHj-NuJEOAxuHIJr5Ow8Vy5R3xtnnxxZjt1_v9t--3Wkhn68SBm04yAOeCzZ1m-ERPqDTq8C5C5iYuOLBDuMNzbPvTa47rMmHQueO7M8YuTbUHk7AA7hwMzQFknljea49A=w408-h306-k-no,Europe/Madrid,,0xd4225f2c2e76975:0x3eda13d67172f8b6,ChIJdWnnwvIlQg0RtvhycdYT2j4,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""115540457693932287091"",""name"":""Ferretería Cavero (propietario)"",""link"":""https://www.google.com/maps/contrib/115540457693932287091""}","{""borough"":""Moratalaz"",""street"":""C. del Camino de los Vinateros, 127"",""city"":""Madrid"",""postal_code"":""28030"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""accessibility"",""name"":""Accesibilidad"",""options"":[{""name"":""Aparcamiento adaptado para sillas de ruedas"",""enabled"":false}]}]",[],null,
